diseaseId	diseaseName	drugId	drugName	type	mechanismOfAction	actionType	symbol	name	phase	status	source
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT04112589
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRA	platelet derived growth factor receptor alpha	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT04112589
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRB	platelet derived growth factor receptor beta	1	Completed	https://clinicaltrials.gov/study/NCT03723681,https://clinicaltrials.gov/study/NCT02834390,https://clinicaltrials.gov/study/NCT01236144,https://clinicaltrials.gov/study/NCT02675478,https://clinicaltrials.gov/study/NCT01411267,https://clinicaltrials.gov/study/NCT03735875,https://clinicaltrials.gov/study/NCT01468467,https://clinicaltrials.gov/study/NCT00462761,https://clinicaltrials.gov/study/NCT01390337
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRA	platelet derived growth factor receptor alpha	1	Completed	https://clinicaltrials.gov/study/NCT01236144,https://clinicaltrials.gov/study/NCT01468467,https://clinicaltrials.gov/study/NCT01390337,https://clinicaltrials.gov/study/NCT00462761,https://clinicaltrials.gov/study/NCT03723681,https://clinicaltrials.gov/study/NCT02834390,https://clinicaltrials.gov/study/NCT01411267,https://clinicaltrials.gov/study/NCT03735875,https://clinicaltrials.gov/study/NCT02675478
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	1	Completed	https://clinicaltrials.gov/study/NCT03735875,https://clinicaltrials.gov/study/NCT01468467,https://clinicaltrials.gov/study/NCT02834390,https://clinicaltrials.gov/study/NCT02675478,https://clinicaltrials.gov/study/NCT01390337,https://clinicaltrials.gov/study/NCT01411267,https://clinicaltrials.gov/study/NCT03723681,https://clinicaltrials.gov/study/NCT01236144,https://clinicaltrials.gov/study/NCT00462761
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Macrophage colony stimulating factor receptor inhibitor		CSF1R	colony stimulating factor 1 receptor	1	Completed	https://clinicaltrials.gov/study/NCT03723681,https://clinicaltrials.gov/study/NCT00462761,https://clinicaltrials.gov/study/NCT01390337,https://clinicaltrials.gov/study/NCT03735875,https://clinicaltrials.gov/study/NCT01468467,https://clinicaltrials.gov/study/NCT01236144,https://clinicaltrials.gov/study/NCT02834390,https://clinicaltrials.gov/study/NCT02675478,https://clinicaltrials.gov/study/NCT01411267
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	1	Recruiting	https://clinicaltrials.gov/study/NCT04687761,https://clinicaltrials.gov/study/NCT03661307,https://clinicaltrials.gov/study/NCT03793478,https://clinicaltrials.gov/study/NCT04128748
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRA	platelet derived growth factor receptor alpha	1	Recruiting	https://clinicaltrials.gov/study/NCT03793478,https://clinicaltrials.gov/study/NCT04128748,https://clinicaltrials.gov/study/NCT03661307,https://clinicaltrials.gov/study/NCT04687761
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Tyrosine-protein kinase receptor RET inhibitor		RET	ret proto-oncogene	1	Recruiting	https://clinicaltrials.gov/study/NCT04128748,https://clinicaltrials.gov/study/NCT03661307,https://clinicaltrials.gov/study/NCT03793478,https://clinicaltrials.gov/study/NCT04687761
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	1	Terminated	https://clinicaltrials.gov/study/NCT03552029
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRA	platelet derived growth factor receptor alpha	1	Terminated	https://clinicaltrials.gov/study/NCT03552029
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	1	Terminated	https://clinicaltrials.gov/study/NCT03552029
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Tyrosine-protein kinase receptor RET inhibitor		RET	ret proto-oncogene	1	Terminated	https://clinicaltrials.gov/study/NCT03552029
EFO_0000222	acute myeloid leukemia	CHEMBL576982	QUIZARTINIB	Small molecule	Macrophage colony stimulating factor receptor inhibitor		CSF1R	colony stimulating factor 1 receptor	1	Terminated	https://clinicaltrials.gov/study/NCT03552029
EFO_0000222	acute myeloid leukemia	CHEMBL58	MITOXANTRONE	Small molecule	DNA topoisomerase II alpha inhibitor		TOP2A	DNA topoisomerase II alpha	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT02632708
EFO_0000222	acute myeloid leukemia	CHEMBL58	MITOXANTRONE	Small molecule	DNA topoisomerase II alpha inhibitor		TOP2A	DNA topoisomerase II alpha	1	Suspended	https://clinicaltrials.gov/study/NCT03983824
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCH	protein kinase C eta	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCQ	protein kinase C theta	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCG	protein kinase C gamma	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCA	protein kinase C alpha	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCB	protein kinase C beta	1	Active, not recruiting	https://clinicaltrials.gov/study/NCT00819546
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCH	protein kinase C eta	1	Completed	https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT02078609,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT00045942,https://clinicaltrials.gov/study/NCT01130662
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCZ	protein kinase C zeta	1	Completed	https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT00045942,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT02078609,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT01093573
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	1	Completed	https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT02078609,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT00045942
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRA	platelet derived growth factor receptor alpha	1	Completed	https://clinicaltrials.gov/study/NCT02078609,https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT00045942,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT00093600
EFO_0000330	childhood acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD1	DNA polymerase delta 1, catalytic subunit	1	Withdrawn	https://clinicaltrials.gov/study/NCT02791919
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCD	protein kinase C delta	1	Completed	https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT02078609,https://clinicaltrials.gov/study/NCT00045942,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT01093573
EFO_0000330	childhood acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLE2	DNA polymerase epsilon 2, accessory subunit	1	Withdrawn	https://clinicaltrials.gov/study/NCT02791919
EFO_0000330	childhood acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD2	DNA polymerase delta 2, accessory subunit	1	Withdrawn	https://clinicaltrials.gov/study/NCT02791919
EFO_0000330	childhood acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		PRIM2	DNA primase subunit 2	1	Withdrawn	https://clinicaltrials.gov/study/NCT02791919
EFO_0000330	childhood acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	Ribonucleoside-diphosphate reductase RR1 inhibitor		RRM1	ribonucleotide reductase catalytic subunit M1	1	Withdrawn	https://clinicaltrials.gov/study/NCT02791919
EFO_0000330	childhood acute myeloid leukemia	CHEMBL1096882	FLUDARABINE PHOSPHATE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		PRIM1	DNA primase subunit 1	1	Withdrawn	https://clinicaltrials.gov/study/NCT02791919
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCE	protein kinase C epsilon	1	Completed	https://clinicaltrials.gov/study/NCT00045942,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT02078609
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD1	protein kinase D1	1	Completed	https://clinicaltrials.gov/study/NCT01161550,https://clinicaltrials.gov/study/NCT02078609,https://clinicaltrials.gov/study/NCT00977782,https://clinicaltrials.gov/study/NCT01130662,https://clinicaltrials.gov/study/NCT00093600,https://clinicaltrials.gov/study/NCT04075747,https://clinicaltrials.gov/study/NCT01093573,https://clinicaltrials.gov/study/NCT00045942
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCH	protein kinase C eta	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCG	protein kinase C gamma	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Vascular endothelial growth factor receptor 2 inhibitor		KDR	kinase insert domain receptor	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRA	platelet derived growth factor receptor alpha	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000330	childhood acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 1 inhibitor		DNMT1	DNA methyltransferase 1	1	Completed	https://clinicaltrials.gov/study/NCT01798901
EFO_0000330	childhood acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 3A inhibitor		DNMT3A	DNA methyltransferase 3 alpha	1	Terminated	https://clinicaltrials.gov/study/NCT00042796
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD1	protein kinase D1	1	Not yet recruiting	https://clinicaltrials.gov/study/NCT06313437
EFO_0000330	childhood acute myeloid leukemia	CHEMBL1201438	ALDESLEUKIN	Protein	Interleukin-2 receptor agonist		IL2RB	interleukin 2 receptor subunit beta	1	Terminated	https://clinicaltrials.gov/study/NCT01640301
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCZ	protein kinase C zeta	1	Recruiting	https://clinicaltrials.gov/study/NCT04982354,https://clinicaltrials.gov/study/NCT04385290
EFO_0000330	childhood acute myeloid leukemia	CHEMBL1201438	ALDESLEUKIN	Protein	Interleukin-2 receptor agonist		IL2RA	interleukin 2 receptor subunit alpha	1	Terminated	https://clinicaltrials.gov/study/NCT01640301
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD3	protein kinase D3	1	Recruiting	https://clinicaltrials.gov/study/NCT04385290,https://clinicaltrials.gov/study/NCT04982354
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCG	protein kinase C gamma	1	Recruiting	https://clinicaltrials.gov/study/NCT04385290,https://clinicaltrials.gov/study/NCT04982354
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRA	platelet derived growth factor receptor alpha	1	Recruiting	https://clinicaltrials.gov/study/NCT04385290,https://clinicaltrials.gov/study/NCT04982354
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	1	Recruiting	https://clinicaltrials.gov/study/NCT04385290,https://clinicaltrials.gov/study/NCT04982354
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCI	protein kinase C iota	1	Recruiting	https://clinicaltrials.gov/study/NCT04385290,https://clinicaltrials.gov/study/NCT04982354
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCD	protein kinase C delta	1	Recruiting	https://clinicaltrials.gov/study/NCT04982354,https://clinicaltrials.gov/study/NCT04385290
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCE	protein kinase C epsilon	1	Recruiting	https://clinicaltrials.gov/study/NCT04385290,https://clinicaltrials.gov/study/NCT04982354
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCQ	protein kinase C theta	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCZ	protein kinase C zeta	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCG	protein kinase C gamma	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Vascular endothelial growth factor receptor 2 inhibitor		KDR	kinase insert domain receptor	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCA	protein kinase C alpha	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCD	protein kinase C delta	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCE	protein kinase C epsilon	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD1	protein kinase D1	1	Suspended	https://clinicaltrials.gov/study/NCT03900949
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCH	protein kinase C eta	1	Terminated	https://clinicaltrials.gov/study/NCT00866281,https://clinicaltrials.gov/study/NCT04496999
EFO_0000330	childhood acute myeloid leukemia	CHEMBL178	DAUNORUBICIN	Small molecule	DNA topoisomerase II alpha inhibitor		TOP2A	DNA topoisomerase II alpha	1	Completed	https://clinicaltrials.gov/study/NCT02642965
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCQ	protein kinase C theta	1	Terminated	https://clinicaltrials.gov/study/NCT04496999,https://clinicaltrials.gov/study/NCT00866281
EFO_0000330	childhood acute myeloid leukemia	CHEMBL225071	RALTITREXED	Small molecule	Thymidylate synthase inhibitor		TYMS	thymidylate synthetase	1	Completed	https://clinicaltrials.gov/study/NCT00003528
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCG	protein kinase C gamma	1	Terminated	https://clinicaltrials.gov/study/NCT00866281,https://clinicaltrials.gov/study/NCT04496999
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Vascular endothelial growth factor receptor 2 inhibitor		KDR	kinase insert domain receptor	1	Terminated	https://clinicaltrials.gov/study/NCT04496999,https://clinicaltrials.gov/study/NCT00866281
EFO_0000330	childhood acute myeloid leukemia	CHEMBL3301622	GILTERITINIB	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	1	Recruiting	https://clinicaltrials.gov/study/NCT05756777,https://clinicaltrials.gov/study/NCT04240002,https://clinicaltrials.gov/study/NCT05520567
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCA	protein kinase C alpha	1	Terminated	https://clinicaltrials.gov/study/NCT00866281,https://clinicaltrials.gov/study/NCT04496999
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	1	Terminated	https://clinicaltrials.gov/study/NCT04496999,https://clinicaltrials.gov/study/NCT00866281
EFO_0000330	childhood acute myeloid leukemia	CHEMBL3301622	GILTERITINIB	Small molecule	Tyrosine-protein kinase receptor UFO inhibitor		AXL	AXL receptor tyrosine kinase	1	Recruiting	https://clinicaltrials.gov/study/NCT05520567,https://clinicaltrials.gov/study/NCT05756777,https://clinicaltrials.gov/study/NCT04240002
EFO_0000330	childhood acute myeloid leukemia	CHEMBL3989908	ENASIDENIB	Small molecule	Isocitrate dehydrogenase [NADP], mitochondrial inhibitor		IDH2	isocitrate dehydrogenase (NADP(+)) 2	1	Recruiting	https://clinicaltrials.gov/study/NCT05756777
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCI	protein kinase C iota	1	Terminated	https://clinicaltrials.gov/study/NCT04496999,https://clinicaltrials.gov/study/NCT00866281
EFO_0000330	childhood acute myeloid leukemia	CHEMBL547	ISOTRETINOIN	Small molecule	Retinoic acid receptor agonist		RARB	retinoic acid receptor beta	1	Completed	https://clinicaltrials.gov/study/NCT00217412
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCB	protein kinase C beta	1	Terminated	https://clinicaltrials.gov/study/NCT00866281,https://clinicaltrials.gov/study/NCT04496999
EFO_0000330	childhood acute myeloid leukemia	CHEMBL547	ISOTRETINOIN	Small molecule	Retinoic acid receptor agonist		RARA	retinoic acid receptor alpha	1	Completed	https://clinicaltrials.gov/study/NCT00217412
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCE	protein kinase C epsilon	1	Terminated	https://clinicaltrials.gov/study/NCT00866281,https://clinicaltrials.gov/study/NCT04496999
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD1	protein kinase D1	1	Terminated	https://clinicaltrials.gov/study/NCT04496999,https://clinicaltrials.gov/study/NCT00866281
EFO_0000330	childhood acute myeloid leukemia	CHEMBL547	ISOTRETINOIN	Small molecule	Retinoic acid receptor agonist		RARG	retinoic acid receptor gamma	1	Completed	https://clinicaltrials.gov/study/NCT00217412
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCQ	protein kinase C theta	1	Withdrawn	https://clinicaltrials.gov/study/NCT03760445
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRB	platelet derived growth factor receptor beta	1	Withdrawn	https://clinicaltrials.gov/study/NCT03760445
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD3	protein kinase D3	1	Withdrawn	https://clinicaltrials.gov/study/NCT03760445
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCG	protein kinase C gamma	1	Withdrawn	https://clinicaltrials.gov/study/NCT03760445
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD3	DNA polymerase delta 3, accessory subunit	1	Completed	https://clinicaltrials.gov/study/NCT02642965
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLE2	DNA polymerase epsilon 2, accessory subunit	1	Completed	https://clinicaltrials.gov/study/NCT02642965
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD2	DNA polymerase delta 2, accessory subunit	1	Completed	https://clinicaltrials.gov/study/NCT02642965
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD1	DNA polymerase delta 1, catalytic subunit	1	Recruiting	https://clinicaltrials.gov/study/NCT04240002
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD3	DNA polymerase delta 3, accessory subunit	1	Recruiting	https://clinicaltrials.gov/study/NCT04240002
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLA1	DNA polymerase alpha 1, catalytic subunit	1	Recruiting	https://clinicaltrials.gov/study/NCT04240002
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Vascular endothelial growth factor receptor 2 inhibitor		KDR	kinase insert domain receptor	1	Withdrawn	https://clinicaltrials.gov/study/NCT03760445
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD2	DNA polymerase delta 2, accessory subunit	1	Recruiting	https://clinicaltrials.gov/study/NCT04240002
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCA	protein kinase C alpha	1	Withdrawn	https://clinicaltrials.gov/study/NCT03760445
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLE	DNA polymerase epsilon, catalytic subunit	1	Recruiting	https://clinicaltrials.gov/study/NCT04240002
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	1	Withdrawn	https://clinicaltrials.gov/study/NCT03760445
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLA2	DNA polymerase alpha 2, accessory subunit	1	Withdrawn	https://clinicaltrials.gov/study/NCT02791919
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD1	protein kinase D1	1	Withdrawn	https://clinicaltrials.gov/study/NCT03760445
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLE2	DNA polymerase epsilon 2, accessory subunit	1	Withdrawn	https://clinicaltrials.gov/study/NCT02791919
EFO_0000330	childhood acute myeloid leukemia	CHEMBL803	CYTARABINE	Small molecule	DNA polymerase (alpha/delta/epsilon) inhibitor		POLD2	DNA polymerase delta 2, accessory subunit	1	Withdrawn	https://clinicaltrials.gov/study/NCT02791919
